name	taxonomy_id	taxonomy_lvl	FMD_002_num	FMD_002_frac	FMD_003_num	FMD_003_frac	FMD_004_num	FMD_004_frac	FMD_006_num	FMD_006_frac	FMD_007_num	FMD_007_frac	FMD_008_num	FMD_008_frac	FMD_009_num	FMD_009_frac	FMD_012_num	FMD_012_frac	FMD_013_num	FMD_013_frac	FMD_014_num	FMD_014_frac	FMD_015_num	FMD_015_frac	FMD_017_num	FMD_017_frac	FMD_021_num	FMD_021_frac	FMD_023_num	FMD_023_frac	FMD_024_num	FMD_024_frac	FMD_025_num	FMD_025_frac	FMD_026_num	FMD_026_frac	FMD_027_num	FMD_027_frac	FMD_028_num	FMD_028_frac	FMD_029_num	FMD_029_frac	FMD_032_num	FMD_032_frac	FMD_033_num	FMD_033_frac	FMD_034_num	FMD_034_frac	FMD_035_num	FMD_035_frac	FMD_037_num	FMD_037_frac	FMD_038_num	FMD_038_frac	FMD_039_040_num	FMD_039_040_frac	FMD_043_044_num	FMD_043_044_frac	FMD_050_num	FMD_050_frac	FMD_051_num	FMD_051_frac	FMD_052_num	FMD_052_frac	FMD_058_num	FMD_058_frac	FMD_059_num	FMD_059_frac	NC1_num	NC1_frac	NC2_num	NC2_frac	NC3_num	NC3_frac	NC4_num	NC4_frac
Aciduliprofundum sp. MAR08-339	673860	S	0	0.00000	19	0.00000	14	0.00000	0	0.00000	0	0.00000	0	0.00000	24	0.00000	36	0.00000	0	0.00000	14	0.00001	0	0.00000	0	0.00000	64	0.00003	0	0.00000	22	0.00000	0	0.00000	13	0.00008	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Thiosulfativibrio zosterae	2675053	S	0	0.00000	19	0.00000	0	0.00000	23	0.00000	0	0.00000	35	0.00000	38	0.00000	0	0.00000	0	0.00000	0	0.00000	28	0.00000	0	0.00000	13	0.00001	0	0.00000	22	0.00000	36	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	20	0.00000	0	0.00000	0	0.00000	12	0.00000	23	0.00000	0	0.00000	14	0.00000	0	0.00000	10	0.00001	0	0.00000	11	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Arcobacter sp. FWKO B	2593672	S	20	0.00001	31	0.00000	33	0.00001	13	0.00000	0	0.00000	19	0.00000	32	0.00000	23	0.00000	0	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	30	0.00000	19	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00001	0	0.00000	0	0.00000	21	0.00000	11	0.00000	0	0.00000	35	0.00000	18	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Micromonospora terminaliae	1914461	S	272	0.00008	1206	0.00009	380	0.00010	1193	0.00010	379	0.00007	1415	0.00011	1199	0.00010	1588	0.00019	119	0.00011	62	0.00004	920	0.00008	48	0.00009	248	0.00011	0	0.00000	1472	0.00023	1273	0.00007	19	0.00011	77	0.00005	64	0.00009	60	0.00004	51	0.00007	137	0.00010	697	0.00009	253	0.00009	169	0.00008	449	0.00006	547	0.00010	166	0.00008	168	0.00006	152	0.00009	173	0.00011	1109	0.00035	95	0.00006	28	0.00001	0	0.00000	16	0.00005	0	0.00000
Lysinibacillus sp. 2017	2169540	S	22	0.00001	100	0.00001	64	0.00002	86	0.00001	22	0.00000	98	0.00001	134	0.00001	60	0.00001	24	0.00002	0	0.00000	47	0.00000	0	0.00000	22	0.00001	0	0.00000	209	0.00003	38	0.00000	0	0.00000	21	0.00001	10	0.00001	12	0.00001	0	0.00000	14	0.00001	67	0.00001	38	0.00001	32	0.00002	69	0.00001	27	0.00000	23	0.00001	37	0.00001	18	0.00001	30	0.00002	39	0.00001	23	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Elizabethkingia miricola	172045	S	51	0.00001	1229	0.00009	49	0.00001	150	0.00001	73	0.00001	607	0.00005	512	0.00004	85	0.00001	23	0.00002	0	0.00000	150	0.00001	19	0.00003	60	0.00003	0	0.00000	83	0.00001	156	0.00001	0	0.00000	0	0.00000	19	0.00003	60	0.00004	0	0.00000	35	0.00002	271	0.00004	101	0.00004	49	0.00002	91	0.00001	69	0.00001	28	0.00001	45	0.00002	27	0.00002	59	0.00004	0	0.00000	91	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Luteimonas sp. JM171	1896164	S	186	0.00005	836	0.00006	276	0.00007	1252	0.00011	345	0.00006	1621	0.00013	1084	0.00009	681	0.00008	68	0.00006	24	0.00002	4895	0.00045	36	0.00006	211	0.00009	0	0.00000	399	0.00006	1207	0.00007	0	0.00000	33	0.00002	24	0.00003	124	0.00008	39	0.00005	27	0.00002	486	0.00006	150	0.00005	111	0.00005	264	0.00003	365	0.00006	102	0.00005	90	0.00003	73	0.00004	113	0.00007	351	0.00011	73	0.00004	49	0.00001	0	0.00000	21	0.00007	11	0.00015
Pseudomonas syringae	317	S	204	0.00006	1318	0.00010	733	0.00018	1421	0.00012	542	0.00010	1431	0.00011	808	0.00007	2945	0.00036	471	0.00043	65	0.00005	2201	0.00020	89	0.00016	327	0.00014	226	0.00075	873	0.00013	1023	0.00006	34	0.00020	361	0.00024	122	0.00018	232	0.00014	411	0.00054	85	0.00006	1576	0.00021	277	0.00010	237	0.00011	488	0.00006	545	0.00010	134	0.00007	441	0.00016	317	0.00019	258	0.00016	448	0.00014	310	0.00018	157	0.00003	54	0.00004	29	0.00010	28	0.00039
Erysipelothrix sp. HDW6C	2714930	S	0	0.00000	19	0.00000	19	0.00000	21	0.00000	11	0.00000	13	0.00000	29	0.00000	13	0.00000	22	0.00002	0	0.00000	10	0.00000	0	0.00000	0	0.00000	17	0.00006	14	0.00000	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00001	0	0.00000	19	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000	0	0.00000	12	0.00000	0	0.00000	10	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Erysipelothrix sp. HDW6B	2714929	S	0	0.00000	26	0.00000	22	0.00001	0	0.00000	14	0.00000	16	0.00000	10	0.00000	17	0.00000	0	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	21	0.00000	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00000	11	0.00000	0	0.00000	41	0.00001	20	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Clostridium carboxidivorans	217159	S	38	0.00001	86	0.00001	102	0.00003	99	0.00001	44	0.00001	129	0.00001	137	0.00001	103	0.00001	31	0.00003	0	0.00000	36	0.00000	0	0.00000	18	0.00001	10	0.00003	323	0.00005	69	0.00000	0	0.00000	27	0.00002	34	0.00005	12	0.00001	21	0.00003	52	0.00004	82	0.00001	48	0.00002	25	0.00001	112	0.00001	63	0.00001	25	0.00001	79	0.00003	19	0.00001	34	0.00002	32	0.00001	78	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Vagococcus penaei	633807	S	13	0.00000	50	0.00000	16	0.00000	31	0.00000	14	0.00000	30	0.00000	64	0.00001	22	0.00000	0	0.00000	0	0.00000	19	0.00000	0	0.00000	11	0.00000	0	0.00000	47	0.00001	38	0.00000	0	0.00000	21	0.00001	0	0.00000	12	0.00001	79	0.00010	12	0.00001	38	0.00000	12	0.00000	12	0.00001	34	0.00000	18	0.00000	0	0.00000	18	0.00001	0	0.00000	13	0.00001	27	0.00001	26	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Salinivibrio kushneri	1908198	S	0	0.00000	41	0.00000	26	0.00001	25	0.00000	0	0.00000	36	0.00000	70	0.00001	32	0.00000	0	0.00000	0	0.00000	64	0.00001	0	0.00000	0	0.00000	0	0.00000	35	0.00001	48	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	18	0.00000	22	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pectobacterium carotovorum	554	S	131	0.00004	1002	0.00008	162	0.00004	230	0.00002	187	0.00003	345	0.00003	277	0.00002	514	0.00006	50	0.00005	62	0.00004	290	0.00003	23	0.00004	98	0.00004	0	0.00000	214	0.00003	208	0.00001	0	0.00000	68	0.00005	71	0.00010	59	0.00004	0	0.00000	52	0.00004	553	0.00007	198	0.00007	79	0.00004	197	0.00002	1653	0.00029	49	0.00002	189	0.00007	56	0.00003	73	0.00005	73	0.00002	147	0.00009	45	0.00001	99	0.00008	0	0.00000	0	0.00000
Paenibacillus sp. 32O-W	1695218	S	32	0.00001	186	0.00001	85	0.00002	213	0.00002	64	0.00001	362	0.00003	242	0.00002	183	0.00002	69	0.00006	0	0.00000	166	0.00002	0	0.00000	49	0.00002	0	0.00000	773	0.00012	117	0.00001	0	0.00000	47	0.00003	38	0.00005	26	0.00002	25	0.00003	19	0.00001	97	0.00001	38	0.00001	57	0.00003	158	0.00002	58	0.00001	35	0.00002	150	0.00005	36	0.00002	43	0.00003	44	0.00001	31	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Prosthecochloris sp. HL-130-GSB	1974213	S	0	0.00000	25	0.00000	12	0.00000	33	0.00000	0	0.00000	24	0.00000	31	0.00000	18	0.00000	16	0.00001	0	0.00000	28	0.00000	0	0.00000	18	0.00001	22	0.00007	24	0.00000	17	0.00000	0	0.00000	15	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00000	15	0.00001	0	0.00000	16	0.00000	14	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	28	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
[Phormidium] sp. ETS-05	222819	S	43	0.00001	207	0.00002	145	0.00004	235	0.00002	48	0.00001	115	0.00001	337	0.00003	84	0.00001	58	0.00005	0	0.00000	74	0.00001	0	0.00000	36	0.00002	18	0.00006	229	0.00004	143	0.00001	0	0.00000	15	0.00001	0	0.00000	83	0.00005	11	0.00001	38	0.00003	228	0.00003	71	0.00003	67	0.00003	157	0.00002	84	0.00001	30	0.00001	81	0.00003	11	0.00001	35	0.00002	61	0.00002	29	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Corynebacterium liangguodongii	2079535	S	242	0.00007	3308	0.00025	1279	0.00032	2444	0.00021	394	0.00007	2065	0.00016	584	0.00005	338	0.00004	690	0.00063	121	0.00009	472	0.00004	94	0.00017	357	0.00015	172	0.00057	445	0.00007	1278	0.00007	16	0.00009	145	0.00010	190	0.00027	165	0.00010	80	0.00011	85	0.00006	833	0.00011	510	0.00018	451	0.00021	929	0.00012	721	0.00013	169	0.00008	778	0.00027	104	0.00006	368	0.00024	427	0.00014	177	0.00010	13	0.00000	0	0.00000	0	0.00000	0	0.00000
Alistipes indistinctus	626932	S	23	0.00001	96	0.00001	30	0.00001	80	0.00001	50	0.00001	99	0.00001	143	0.00001	67	0.00001	86	0.00008	0	0.00000	72	0.00001	26	0.00005	18	0.00001	54	0.00018	61	0.00001	112	0.00001	0	0.00000	32	0.00002	0	0.00000	0	0.00000	121	0.00016	0	0.00000	83	0.00001	43	0.00002	0	0.00000	26	0.00000	79	0.00001	10	0.00000	22	0.00001	28	0.00002	14	0.00001	22	0.00001	17	0.00001	88	0.00002	73	0.00006	34	0.00011	18	0.00025
Arabia massiliensis	1870985	S	40	0.00001	242	0.00002	56	0.00001	172	0.00001	53	0.00001	226	0.00002	148	0.00001	146	0.00002	28	0.00003	0	0.00000	129	0.00001	0	0.00000	28	0.00001	34	0.00011	98	0.00001	207	0.00001	0	0.00000	0	0.00000	0	0.00000	13	0.00001	11	0.00001	0	0.00000	116	0.00002	38	0.00001	35	0.00002	81	0.00001	62	0.00001	23	0.00001	26	0.00001	15	0.00001	19	0.00001	94	0.00003	23	0.00001	20	0.00000	27	0.00002	0	0.00000	0	0.00000
Calothrix sp. NIES-3974	2005462	S	76	0.00002	410	0.00003	274	0.00007	395	0.00003	119	0.00002	159	0.00001	595	0.00005	140	0.00002	32	0.00003	0	0.00000	153	0.00001	0	0.00000	25	0.00001	20	0.00007	362	0.00006	177	0.00001	0	0.00000	52	0.00003	18	0.00003	29	0.00002	16	0.00002	21	0.00001	315	0.00004	123	0.00004	100	0.00005	259	0.00003	124	0.00002	48	0.00002	107	0.00004	27	0.00002	63	0.00004	60	0.00002	50	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Agromyces sp. HY052	2585717	S	286	0.00008	1518	0.00012	209	0.00005	878	0.00007	381	0.00007	991	0.00008	1060	0.00009	1096	0.00013	94	0.00009	112	0.00008	766	0.00007	39	0.00007	168	0.00007	0	0.00000	608	0.00009	1288	0.00007	11	0.00006	51	0.00003	18	0.00003	57	0.00004	34	0.00005	25	0.00002	691	0.00009	199	0.00007	121	0.00006	453	0.00006	578	0.00010	155	0.00008	78	0.00003	71	0.00004	84	0.00005	422	0.00013	125	0.00007	12	0.00000	0	0.00000	31	0.00010	0	0.00000
Streptomyces sp. ID38640	1265399	S	110	0.00003	352	0.00003	91	0.00002	330	0.00003	154	0.00003	409	0.00003	322	0.00003	364	0.00004	33	0.00003	31	0.00002	374	0.00003	20	0.00004	59	0.00003	0	0.00000	194	0.00003	369	0.00002	0	0.00000	25	0.00002	33	0.00005	28	0.00002	0	0.00000	40	0.00003	218	0.00003	120	0.00004	56	0.00003	96	0.00001	200	0.00004	37	0.00002	41	0.00001	63	0.00004	62	0.00004	497	0.00016	49	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Microbacterium sp. HY60	2769067	S	95	0.00003	729	0.00006	74	0.00002	260	0.00002	121	0.00002	320	0.00002	334	0.00003	283	0.00003	32	0.00003	0	0.00000	267	0.00002	18	0.00003	65	0.00003	0	0.00000	177	0.00003	394	0.00002	0	0.00000	18	0.00001	10	0.00001	27	0.00002	30	0.00004	23	0.00002	208	0.00003	73	0.00003	40	0.00002	75	0.00001	199	0.00004	60	0.00003	36	0.00001	26	0.00002	38	0.00002	135	0.00004	60	0.00003	11	0.00000	0	0.00000	0	0.00000	0	0.00000
Phyllobacterium sp. 628	2718938	S	43	0.00001	312	0.00002	76	0.00002	297	0.00003	106	0.00002	416	0.00003	225	0.00002	231	0.00003	12	0.00001	0	0.00000	397	0.00004	33	0.00006	37	0.00002	11	0.00004	102	0.00002	291	0.00002	0	0.00000	25	0.00002	13	0.00002	24	0.00001	14	0.00002	19	0.00001	143	0.00002	42	0.00001	38	0.00002	112	0.00001	104	0.00002	22	0.00001	39	0.00001	44	0.00003	29	0.00002	60	0.00002	30	0.00002	12	0.00000	0	0.00000	0	0.00000	0	0.00000
Salicibibacter sp. NKC5-3	2743000	S	0	0.00000	61	0.00000	27	0.00001	179	0.00002	26	0.00000	471	0.00004	88	0.00001	205	0.00003	0	0.00000	0	0.00000	19	0.00000	0	0.00000	27	0.00001	0	0.00000	426	0.00007	50	0.00000	20	0.00012	24	0.00002	13	0.00002	44	0.00003	26	0.00003	0	0.00000	94	0.00001	32	0.00001	23	0.00001	30	0.00000	68	0.00001	13	0.00001	33	0.00001	10	0.00001	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Methylosinus trichosporium	426	S	153	0.00004	733	0.00006	274	0.00007	946	0.00008	333	0.00006	1158	0.00009	779	0.00006	619	0.00008	48	0.00004	30	0.00002	941	0.00009	32	0.00006	120	0.00005	28	0.00009	565	0.00009	797	0.00005	0	0.00000	35	0.00002	29	0.00004	104	0.00006	55	0.00007	63	0.00004	403	0.00005	156	0.00006	151	0.00007	337	0.00004	319	0.00006	96	0.00005	102	0.00004	124	0.00007	99	0.00006	143	0.00005	67	0.00004	17	0.00000	0	0.00000	0	0.00000	0	0.00000
Erwinia billingiae	182337	S	66	0.00002	285	0.00002	102	0.00003	196	0.00002	69	0.00001	188	0.00001	121	0.00001	342	0.00004	0	0.00000	0	0.00000	151	0.00001	0	0.00000	45	0.00002	0	0.00000	92	0.00001	72	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	521	0.00007	48	0.00002	19	0.00001	88	0.00001	105	0.00002	0	0.00000	47	0.00002	0	0.00000	37	0.00002	0	0.00000	27	0.00002	97	0.00002	0	0.00000	0	0.00000	0	0.00000
Corynebacterium anserum	2684406	S	153	0.00004	717	0.00005	76	0.00002	252	0.00002	41	0.00001	193	0.00001	323	0.00003	95	0.00001	32	0.00003	38	0.00003	59	0.00001	61	0.00011	70	0.00003	11	0.00004	142	0.00002	434	0.00003	11	0.00006	41	0.00003	23	0.00003	44	0.00003	20	0.00003	11	0.00001	123	0.00002	93	0.00003	131	0.00006	99	0.00001	122	0.00002	31	0.00002	68	0.00002	34	0.00002	39	0.00002	40	0.00001	139	0.00008	21	0.00000	12	0.00001	0	0.00000	0	0.00000
Corynebacterium sp. ZJ-599	2709394	S	134	0.00004	815	0.00006	291	0.00007	409	0.00003	222	0.00004	626	0.00005	219	0.00002	167	0.00002	98	0.00009	265	0.00019	258	0.00002	67	0.00012	125	0.00005	34	0.00011	205	0.00003	560	0.00003	0	0.00000	42	0.00003	69	0.00010	108	0.00007	84	0.00011	31	0.00002	271	0.00004	165	0.00006	171	0.00008	228	0.00003	181	0.00003	125	0.00006	271	0.00010	53	0.00003	194	0.00012	249	0.00008	117	0.00007	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteroides sp. CBA7301	2715212	S	76	0.00002	7520	0.00058	972	0.00024	138	0.00001	112	0.00002	1158	0.00009	362	0.00003	867	0.00011	57	0.00005	0	0.00000	240	0.00002	0	0.00000	42	0.00002	0	0.00000	188	0.00003	3288	0.00019	0	0.00000	30	0.00002	31	0.00004	57	0.00004	0	0.00000	0	0.00000	365	0.00005	18	0.00001	17	0.00001	45	0.00001	433	0.00008	21	0.00001	146	0.00005	0	0.00000	113	0.00007	120	0.00004	134	0.00008	126	0.00003	71	0.00006	69	0.00023	54	0.00074
Pseudoalteromonas xiamenensis	882626	S	0	0.00000	18	0.00000	11	0.00000	16	0.00000	0	0.00000	14	0.00000	30	0.00000	12	0.00000	0	0.00000	0	0.00000	42	0.00000	0	0.00000	12	0.00001	0	0.00000	30	0.00000	14	0.00000	0	0.00000	11	0.00001	0	0.00000	0	0.00000	0	0.00000	12	0.00001	20	0.00000	0	0.00000	0	0.00000	19	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Rhodobacter capsulatus	1061	S	750	0.00022	2682	0.00021	1348	0.00034	4649	0.00040	568	0.00011	8302	0.00064	4047	0.00033	1823	0.00022	208	0.00019	175	0.00012	3778	0.00035	169	0.00030	918	0.00039	51	0.00017	1539	0.00024	5923	0.00034	52	0.00030	137	0.00009	144	0.00021	409	0.00025	94	0.00012	90	0.00006	1472	0.00019	719	0.00026	300	0.00014	2219	0.00028	1793	0.00032	210	0.00010	821	0.00029	819	0.00049	500	0.00032	548	0.00018	215	0.00013	97	0.00002	0	0.00000	35	0.00012	0	0.00000
Cedecea lapagei	158823	S	21	0.00001	95	0.00001	40	0.00001	60	0.00001	16	0.00000	53	0.00000	34	0.00000	58	0.00001	0	0.00000	0	0.00000	93	0.00001	0	0.00000	13	0.00001	0	0.00000	44	0.00001	35	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00002	0	0.00000	108	0.00001	24	0.00001	11	0.00001	24	0.00000	40	0.00001	0	0.00000	13	0.00000	23	0.00001	0	0.00000	24	0.00001	14	0.00001	64	0.00001	0	0.00000	0	0.00000	0	0.00000
Chitinophaga agri	2703787	S	29	0.00001	93	0.00001	36	0.00001	66	0.00001	61	0.00001	53	0.00000	111	0.00001	87	0.00001	12	0.00001	0	0.00000	67	0.00001	15	0.00003	40	0.00002	41	0.00014	100	0.00002	80	0.00000	0	0.00000	69	0.00005	15	0.00002	11	0.00001	104	0.00014	19	0.00001	73	0.00001	62	0.00002	22	0.00001	37	0.00000	61	0.00001	13	0.00001	77	0.00003	30	0.00002	45	0.00003	52	0.00002	53	0.00003	20	0.00000	0	0.00000	0	0.00000	0	0.00000
Nocardioides sp. 603	2483798	S	700	0.00020	4050	0.00031	790	0.00020	3195	0.00027	1392	0.00026	7657	0.00059	4179	0.00034	2575	0.00032	305	0.00028	78	0.00006	5428	0.00050	94	0.00017	562	0.00024	69	0.00023	2722	0.00042	3558	0.00021	38	0.00022	132	0.00009	77	0.00011	327	0.00020	146	0.00019	213	0.00015	2440	0.00032	589	0.00021	500	0.00023	1294	0.00016	1865	0.00033	546	0.00027	244	0.00009	2449	0.00146	276	0.00018	1774	0.00057	381	0.00022	111	0.00002	0	0.00000	58	0.00019	0	0.00000
Rhizobium phage RHEph10	1220717	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Xanthobacter sp. YN2	2528964	S	404	0.00012	8737	0.00067	705	0.00018	3470	0.00030	677	0.00013	2669	0.00021	1901	0.00015	4098	0.00050	143	0.00013	104	0.00007	3724	0.00034	103	0.00019	358	0.00015	44	0.00015	1246	0.00019	2114	0.00012	36	0.00021	190	0.00013	95	0.00014	273	0.00017	222	0.00029	130	0.00009	1083	0.00014	460	0.00016	399	0.00019	1055	0.00013	865	0.00015	251	0.00012	382	0.00013	288	0.00017	301	0.00019	483	0.00015	231	0.00013	72	0.00002	0	0.00000	0	0.00000	0	0.00000
Cellulomonas gilvus	11	S	403	0.00012	1908	0.00015	345	0.00009	1229	0.00010	476	0.00009	1228	0.00009	1552	0.00013	1230	0.00015	92	0.00008	52	0.00004	1276	0.00012	38	0.00007	297	0.00013	23	0.00008	821	0.00013	2199	0.00013	0	0.00000	51	0.00003	27	0.00004	84	0.00005	106	0.00014	93	0.00006	1401	0.00018	330	0.00012	176	0.00008	453	0.00006	811	0.00014	154	0.00007	103	0.00004	170	0.00010	137	0.00009	564	0.00018	118	0.00007	37	0.00001	0	0.00000	0	0.00000	0	0.00000
Variovorax boronicumulans	436515	S	204	0.00006	1251	0.00010	402	0.00010	872	0.00007	436	0.00008	1736	0.00013	881	0.00007	1144	0.00014	51	0.00005	60	0.00004	688	0.00006	54	0.00010	158	0.00007	0	0.00000	577	0.00009	1147	0.00007	0	0.00000	57	0.00004	47	0.00007	102	0.00006	23	0.00003	50	0.00003	649	0.00009	132	0.00005	180	0.00008	259	0.00003	406	0.00007	105	0.00005	173	0.00006	127	0.00008	122	0.00008	338	0.00011	96	0.00006	89	0.00002	0	0.00000	34	0.00011	0	0.00000
Streptococcus sp. KS 6	2598457	S	16	0.00000	785	0.00006	252	0.00006	137	0.00001	171	0.00003	141	0.00001	2394	0.00019	101	0.00001	35	0.00003	170	0.00012	136	0.00001	0	0.00000	98	0.00004	0	0.00000	278	0.00004	159	0.00001	24	0.00014	56	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	3720	0.00049	53	0.00002	89	0.00004	150	0.00002	69	0.00001	40	0.00002	371	0.00013	139	0.00008	28	0.00002	173	0.00006	60	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Candidatus Cardinium hertigii	247481	S	0	0.00000	31	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	22	0.00001	0	0.00000	0	0.00000	20	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	22	0.00001	0	0.00000	0	0.00000	0	0.00000	11	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Methylotenera versatilis	1055487	S	0	0.00000	26	0.00000	31	0.00001	33	0.00000	14	0.00000	34	0.00000	36	0.00000	40	0.00000	0	0.00000	0	0.00000	40	0.00000	0	0.00000	0	0.00000	0	0.00000	31	0.00000	38	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	36	0.00000	0	0.00000	0	0.00000	22	0.00000	15	0.00000	10	0.00000	15	0.00001	0	0.00000	10	0.00001	0	0.00000	12	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Blautia sp. LZLJ-3	2779518	S	15	0.00000	101	0.00001	31	0.00001	87	0.00001	32	0.00001	55	0.00000	106	0.00001	32	0.00000	11	0.00001	0	0.00000	63	0.00001	0	0.00000	17	0.00001	0	0.00000	68	0.00001	78	0.00000	0	0.00000	21	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	71	0.00001	0	0.00000	0	0.00000	51	0.00001	19	0.00000	13	0.00001	19	0.00001	0	0.00000	11	0.00001	10	0.00000	0	0.00000	74	0.00002	36	0.00003	15	0.00005	0	0.00000
Streptococcus canis	1329	S	31	0.00001	255	0.00002	201	0.00005	176	0.00001	84	0.00002	218	0.00002	157	0.00001	115	0.00001	19	0.00002	12	0.00001	91	0.00001	0	0.00000	18	0.00001	0	0.00000	240	0.00004	524	0.00003	0	0.00000	0	0.00000	14	0.00002	17	0.00001	0	0.00000	0	0.00000	653	0.00009	63	0.00002	22	0.00001	124	0.00002	75	0.00001	37	0.00002	140	0.00005	24	0.00001	91	0.00006	14	0.00000	19	0.00001	12	0.00000	0	0.00000	0	0.00000	0	0.00000
Peribacillus asahii	228899	S	94	0.00003	254	0.00002	184	0.00005	298	0.00003	101	0.00002	550	0.00004	381	0.00003	360	0.00004	180	0.00017	23	0.00002	174	0.00002	0	0.00000	65	0.00003	13	0.00004	1041	0.00016	72	0.00000	0	0.00000	57	0.00004	67	0.00010	22	0.00001	55	0.00007	13	0.00001	203	0.00003	105	0.00004	111	0.00005	290	0.00004	98	0.00002	111	0.00005	213	0.00008	69	0.00004	1492	0.00095	81	0.00003	43	0.00003	74	0.00002	0	0.00000	0	0.00000	0	0.00000
Auraticoccus monumenti	675864	S	768	0.00022	2825	0.00022	562	0.00014	1907	0.00016	668	0.00012	2106	0.00016	2422	0.00020	1347	0.00016	141	0.00013	89	0.00006	2110	0.00019	117	0.00021	466	0.00020	123	0.00041	1445	0.00022	3261	0.00019	27	0.00016	133	0.00009	39	0.00006	114	0.00007	228	0.00030	121	0.00008	1577	0.00021	628	0.00022	1415	0.00066	807	0.00010	1670	0.00030	276	0.00013	182	0.00006	455	0.00027	137	0.00009	951	0.00030	293	0.00017	76	0.00002	0	0.00000	25	0.00008	17	0.00023
