,name,freq,prev,p.freq,p.prev,p,contaminant
279113,Collimonas_pratensis,2.17E-05,31,NA,0.995079113,0.995079113,FALSE
684552,Agrococcus_carbonis,0.000217291,36,NA,0.945945946,0.945945946,FALSE
2498135,Streptomonospora_sp._M2,0.000101993,34,NA,0.9997426,0.9997426,FALSE
320843,Staphylococcus_phage_ROSA,5.56E-07,1,NA,NA,NA,FALSE
2587855,Sulfitobacter_sp._THAF37,9.39E-05,32,NA,0.997501703,0.997501703,FALSE
2769351,Brucella_sp._6810,6.26E-06,15,NA,0.944621092,0.944621092,FALSE
624186,Blattabacterium_sp._(Blattella_germanica),1.60E-06,13,NA,0.919554849,0.919554849,FALSE
1868655,Bacillus_sp._B25(2016b),2.06E-07,1,NA,NA,NA,FALSE
1581038,Bacillus_sp._FJAT-22090,8.67E-06,28,NA,0.999046105,0.999046105,FALSE
1891280,Sulfolobus_sp._A20,1.89E-06,14,NA,0.932962374,0.932962374,FALSE
150340,Vibrio_antiquarius,1.14E-06,2,NA,0.603603604,0.603603604,FALSE
1553431,Mycoavidus_cysteinexigens,1.65E-06,15,NA,0.944621092,0.944621092,FALSE
324057,Paenibacillus_sp._JDR-2,2.12E-05,31,NA,0.995079113,0.995079113,FALSE
185007,Pseudobutyrivibrio_xylanivorans,3.01E-06,18,NA,0.479150579,0.479150579,FALSE
87791,Pseudoalteromonas_sp._PS1M3,2.62E-06,9,NA,0.844992051,0.844992051,FALSE
19,Syntrophotalea_carbinolica,2.49E-06,19,NA,0.976833977,0.976833977,FALSE
1727214,Rhodococcus_sp._H-CA8f,9.05E-06,16,NA,0.954689984,0.954689984,FALSE
33910,Amycolatopsis_mediterranei,0.000184489,36,NA,0.945945946,0.945945946,FALSE
2604832,Pseudomonas_lalkuanensis,3.31E-05,32,NA,0.997501703,0.997501703,FALSE
358,Agrobacterium_tumefaciens,0.000705743,37,NA,0.5,0.5,FALSE
1736675,Devosia_sp._A16,0.000101563,35,NA,0.995495495,0.995495495,FALSE
2743090,Halobonum_sp._Gai3-2,3.92E-05,33,NA,0.99898554,0.99898554,FALSE
2097,Mycoplasma_genitalium,6.14E-08,2,NA,0.603603604,0.603603604,FALSE
166314,Synechococcus_sp._WH_8109,3.01E-06,18,NA,0.970656371,0.970656371,FALSE
2603206,Ruania_sp._HY168,0.000101752,35,NA,0.995495495,0.995495495,FALSE
2054914,Pseudomonas_sp._02C_26,4.26E-05,31,NA,0.995079113,0.995079113,FALSE
59932,Synechococcus_sp._WH_8101,3.12E-06,20,NA,0.981981982,0.981981982,FALSE
443156,Pedococcus_dokdonensis,0.000264018,35,NA,0.995495495,0.995495495,FALSE
1710,Cellulosimicrobium_cellulans,0.000174112,35,NA,0.995495495,0.995495495,FALSE
227945,Lactobacillus_ultunensis,3.71E-06,19,NA,0.836293436,0.836293436,FALSE
392610,Sphingorhabdus_lacus,3.24E-05,32,NA,0.997501703,0.997501703,FALSE
1286180,Mycolicibacterium_sediminis,0.000217222,36,NA,0.945945946,0.945945946,FALSE
2587843,Pseudoalteromonas_sp._THAF3,2.38E-07,4,NA,0.69021122,0.69021122,FALSE
1032623,Otariodibacter_oris,1.47E-06,14,NA,0.678219396,0.678219396,FALSE
2561924,Brevundimonas_sp._MF30-B,0.000196511,37,NA,0.5,0.5,FALSE
1094,Chlorobium_phaeovibrioides,4.24E-06,18,NA,0.970656371,0.970656371,FALSE
65553,Sulfurospirillum_deleyianum,5.03E-07,9,NA,0.844992051,0.844992051,FALSE
1168034,Draconibacterium_orientale,6.90E-06,27,NA,0.998410175,0.998410175,FALSE
451,Tatlockia_micdadei,2.24E-06,19,NA,0.976833977,0.976833977,FALSE
81462,Thermanaerovibrio_acidaminovorans,1.44E-06,14,NA,0.932962374,0.932962374,FALSE
194963,Sinorhizobium_americanum,0.000845174,34,NA,0.9997426,0.9997426,FALSE
2747817,Natronomonas_sp._C90,1.86E-05,29,NA,0.986645469,0.986645469,FALSE
334852,Methylobacterium_oryzae,0.000119772,26,NA,0.997501703,0.997501703,FALSE
2681986,Blochmannia_endosymbiont_of_Camponotus_nipponensis,4.56E-06,14,NA,0.932962374,0.932962374,FALSE
1070130,Candidatus_Gullanella_endobia,1.09E-06,12,NA,0.904231963,0.904231963,FALSE
1340830,Mycobacterium_phage_KayaCho,2.63E-07,1,NA,NA,NA,FALSE
1892404,Bacillus_sp._ABP14,6.60E-06,17,NA,0.77992278,0.77992278,FALSE
1811193,Streptococcus_pantholopis,1.94E-06,14,NA,0.932962374,0.932962374,FALSE
1003110,Micromonospora_maris,7.89E-05,34,NA,0.986743887,0.986743887,FALSE
1666906,Halomonas_sp._HL-93,2.00E-06,9,NA,0.844992051,0.844992051,FALSE
2493673,Mesorhizobium_sp._M1B.F.Ca.ET.045.04.1.1,4.82E-05,33,NA,0.99898554,0.99898554,FALSE
2675772,Enterobacteriaceae_endosymbiont_of_Donacia_bicoloricornis,6.31E-07,6,NA,0.761791203,0.761791203,FALSE
88058,Treponema_primitia,1.21E-06,15,NA,0.944621092,0.944621092,FALSE
943830,Tardiphaga_robiniae,5.37E-05,34,NA,0.9997426,0.9997426,FALSE
358099,Brevibacterium_oceani,6.88E-05,34,NA,0.9997426,0.9997426,FALSE
2811422,Pseudomonas_sp._PDNC002,2.70E-05,30,NA,0.914414414,0.914414414,FALSE
2527972,Aeoliella_mucimassa,1.00E-05,28,NA,0.999046105,0.999046105,FALSE
2576891,Nibricoccus_aquaticus,2.40E-05,31,NA,0.995079113,0.995079113,FALSE
2592382,Bacillus_sp._M4U3P1,1.09E-05,27,NA,0.998410175,0.998410175,FALSE
53458,Janibacter_limosus,0.001066051,36,NA,0.945945946,0.945945946,FALSE
215591,Treponema_caldarium,3.26E-06,18,NA,0.970656371,0.970656371,FALSE
1605,Ligilactobacillus_animalis,6.08E-06,20,NA,0.981981982,0.981981982,FALSE
1408,Bacillus_pumilus,0.000226949,35,NA,0.891891892,0.891891892,FALSE
142058,Anaplasma_ovis,5.29E-08,1,NA,NA,NA,FALSE
479978,Micromonospora_tulbaghiae,0.00013053,35,NA,0.995495495,0.995495495,FALSE
1510150,Permianibacter_aggregans,1.08E-05,29,NA,0.999470058,0.999470058,FALSE
285530,Streptomyces_sviceus,3.38E-05,1,NA,NA,NA,FALSE
1040979,Cupriavidus_neocaledonicus,2.21E-05,28,NA,0.980286169,0.980286169,FALSE
38875,Bacillus_oleronius,1.97E-05,29,NA,0.986645469,0.986645469,FALSE
260552,Microbulbifer_agarilyticus,4.69E-06,23,NA,0.992421834,0.992421834,FALSE
2529032,Oceanihabitans_sp._IOP_32,9.39E-06,23,NA,0.992421834,0.992421834,FALSE
2760310,Tessaracoccus_sp._MC1865,8.23E-05,35,NA,0.995495495,0.995495495,FALSE
2734259,Escherichia_virus_EC2,5.76E-08,1,NA,NA,NA,FALSE
441209,Rhodobaca_barguzinensis,3.26E-05,32,NA,0.997501703,0.997501703,FALSE
1983110,Mycobacterium_virus_Vincenzo,1.92E-07,1,NA,NA,NA,FALSE
2583823,Desulfovibrio_sp._IOR2,7.99E-06,27,NA,0.998410175,0.998410175,FALSE
1880590,Tenacibaculum_phage_pT24,3.47E-07,6,NA,0.761791203,0.761791203,FALSE
526944,Tetragenococcus_osmophilus,1.82E-06,17,NA,0.77992278,0.77992278,FALSE
2704462,Paenibacillus_lycopersici,2.79E-05,32,NA,0.999962147,0.999962147,FALSE
1072256,Corynebacterium_uterequi,5.64E-05,34,NA,0.9997426,0.9997426,FALSE
84531,Lysobacter_antibioticus,0.000100243,35,NA,0.995495495,0.995495495,FALSE
2505977,Halorussus_sp._RC-68,2.47E-05,30,NA,0.991520933,0.991520933,FALSE
1050714,Synechococcus_sp._SYN20,5.82E-06,9,NA,0.844992051,0.844992051,FALSE
874454,Pseudoalteromonas_arabiensis,1.30E-05,22,NA,0.989666137,0.989666137,FALSE
1639133,Citrobacter_portucalensis,4.27E-05,25,NA,0.759330759,0.759330759,FALSE
34029,Leptothrix_cholodnii,9.68E-05,36,NA,0.945945946,0.945945946,FALSE
2303331,Solimonas_sp._K1W22B-7,9.35E-05,37,NA,0.5,0.5,FALSE
120962,Roseiflexus_castenholzii,9.62E-06,31,NA,0.937580438,0.937580438,FALSE
1175445,Methanocella_arvoryzae,5.94E-06,24,NA,0.937209478,0.937209478,FALSE
1710540,Natronomonas_sp._YPL13,3.66E-05,32,NA,0.997501703,0.997501703,FALSE
1435607,Rhizobium_sp._Khangiran2,5.86E-05,32,NA,0.957528958,0.957528958,FALSE
2563602,Streptomyces_sp._SS52,5.52E-05,26,NA,0.997501703,0.997501703,FALSE
702114,Methylomonas_koyamae,3.88E-06,16,NA,0.954689984,0.954689984,FALSE
370777,Arenimonas_daejeonensis,6.90E-05,34,NA,0.9997426,0.9997426,FALSE
28113,Bacteroides_heparinolyticus,1.86E-05,30,NA,0.630100689,0.630100689,FALSE
2665645,Flavobacterium_sp._SLB02,1.67E-05,29,NA,0.999470058,0.999470058,FALSE
57043,Microbacterium_esteraromaticum,0.000137368,35,NA,0.995495495,0.995495495,FALSE
2587856,Microbulbifer_sp._THAF38,1.52E-05,25,NA,0.996252555,0.996252555,FALSE
2589790,Shewanella_sp._LC6,1.06E-05,15,NA,0.71436142,0.71436142,FALSE
85874,Thermacetogenium_phaeum,4.35E-06,21,NA,0.986221516,0.986221516,FALSE
594679,Allofrancisella_guangzhouensis,3.41E-06,17,NA,0.963320463,0.963320463,FALSE
1777866,Mesorhizobium_erdmanii,3.28E-05,34,NA,0.986743887,0.986743887,FALSE
42239,Streptomyces_sampsonii,2.88E-05,18,NA,0.970656371,0.970656371,FALSE
2565554,Sphingobium_sp._PAMC28499,6.16E-05,31,NA,0.999886441,0.999886441,FALSE
984991,Mycoplasma_parvum,6.58E-08,2,NA,0.603603604,0.603603604,FALSE
1396826,Leisingera_aquaemixtae,5.80E-05,32,NA,0.997501703,0.997501703,FALSE
1325114,Bradyrhizobium_sp._CCBAU_53351,7.05E-05,33,NA,0.99898554,0.99898554,FALSE
2742136,Streptomyces_sp._NA04227,7.05E-05,34,NA,0.9997426,0.9997426,FALSE
2681549,Sphingomonas_sp._LMO-1,0.000186825,36,NA,0.945945946,0.945945946,FALSE
78331,Mycobacterium_canettii,3.95E-05,30,NA,0.999735029,0.999735029,FALSE
2560848,Xylella_virus_Sano,4.62E-08,1,NA,NA,NA,FALSE
33025,Phascolarctobacterium_faecium,0.000196732,34,NA,0.351093951,0.351093951,FALSE
33040,Streptococcus_milleri,2.80E-05,26,NA,0.997501703,0.997501703,FALSE
475088,Methanosphaerula_palustris,6.68E-06,21,NA,0.883412825,0.883412825,FALSE
2681987,Blochmannia_endosymbiont_of_Colobopsis_nipponica,1.53E-06,11,NA,0.886819593,0.886819593,FALSE
2785908,Thalassospira_sp._A40-3,6.47E-06,22,NA,0.989666137,0.989666137,FALSE
361111,Desulfoglaeba_alkanexedens,5.54E-06,23,NA,0.992421834,0.992421834,FALSE
2560302,Arthrobacter_virus_Colucci,1.71E-08,1,NA,NA,NA,FALSE
2025492,Staphylococcus_sp._M0911,0.000940231,33,NA,0.99898554,0.99898554,FALSE
2775245,Shewanella_sp._WPAGA9,3.40E-06,10,NA,0.867136044,0.867136044,FALSE
1500960,Campylobacter_sp._RM16704,1.08E-06,12,NA,0.904231963,0.904231963,FALSE
2806989,Metabacillus_sp._cB07,2.95E-05,28,NA,0.980286169,0.980286169,FALSE
2732067,Usitatibacter_rugosus,3.98E-05,33,NA,0.99898554,0.99898554,FALSE
189918,Mycobacterium_sp._KMS,0.000345042,33,NA,0.999992429,0.999992429,FALSE
2675779,Enterobacteriaceae_endosymbiont_of_Donacia_marginata,4.41E-07,1,NA,NA,NA,FALSE
1413221,Streptomyces_ferrugineus,5.84E-05,33,NA,0.99898554,0.99898554,FALSE
35789,Rickettsia_helvetica,0.000318171,25,NA,0.996252555,0.996252555,FALSE
10264,Pigeonpox_virus,2.69E-08,1,NA,NA,NA,FALSE
29322,[Eubacterium]_cellulosolvens,5.49E-06,23,NA,0.683783784,0.683783784,FALSE
1921421,Geobacillus_genomosp._3,2.69E-06,17,NA,0.77992278,0.77992278,FALSE
2161872,Colwellia_sp._Arc7-D,5.48E-06,24,NA,0.994587024,0.994587024,FALSE
1884913,Candidatus_Planktophila_lacus,1.06E-06,13,NA,0.919554849,0.919554849,FALSE
1702170,Citrobacter_sp._FDAARGOS_156,2.74E-06,5,NA,0.267771974,0.267771974,FALSE
1933220,Sphingobacterium_sp._B29,2.23E-05,23,NA,0.992421834,0.992421834,FALSE
728003,Cycloclasticus_sp._PY97N,1.35E-07,1,NA,NA,NA,FALSE
2761107,Luteimonas_sp._MC1825,7.35E-05,34,NA,0.986743887,0.986743887,FALSE
1335048,Defluviimonas_alba,0.000302854,36,NA,0.945945946,0.945945946,FALSE
36809,Mycobacteroides_abscessus,0.000383871,36,NA,0.945945946,0.945945946,FALSE
307454,Spodoptera_frugiperda_granulovirus,5.97E-07,4,NA,0.215201756,0.215201756,FALSE
2714937,Propioniciclava_sp._HDW11,0.000239767,35,NA,0.995495495,0.995495495,FALSE
2560057,Terasakiella_sp._SH-1,3.42E-06,21,NA,0.986221516,0.986221516,FALSE
2290923,Crenobacter_cavernae,2.81E-05,31,NA,0.999886441,0.999886441,FALSE
516075,Providencia_sneebia,5.03E-06,22,NA,0.989666137,0.989666137,FALSE
2751189,Streptomyces_sp._NEAU-sy36,5.78E-05,31,NA,0.999886441,0.999886441,FALSE
231455,Dyella_japonica,3.15E-05,33,NA,0.974002574,0.974002574,FALSE
247523,Pseudoalteromonas_aliena,3.08E-06,18,NA,0.970656371,0.970656371,FALSE
33052,Sphingopyxis_terrae,0.000133271,34,NA,0.9997426,0.9997426,FALSE
56426,Bartonella_clarridgeiae,2.98E-06,14,NA,0.932962374,0.932962374,FALSE
2234087,Thermodesulfobacterium_sp._TA1,9.47E-07,9,NA,0.844992051,0.844992051,FALSE
152794,Corynebacterium_efficiens,9.69E-05,35,NA,0.995495495,0.995495495,FALSE
2220096,Indioceanicola_profundi,0.000162042,35,NA,0.995495495,0.995495495,FALSE
2593655,Shewanella_sp._YLB-06,2.00E-06,17,NA,0.963320463,0.963320463,FALSE
1950,Streptomyces_peucetius,5.57E-05,34,NA,0.9997426,0.9997426,FALSE
1781,Mycobacterium_marinum,0.000103459,31,NA,0.999886441,0.999886441,FALSE
1564138,Aliarcobacter_faecis,6.23E-06,25,NA,0.950866833,0.950866833,FALSE
158080,Chromohalobacter_salexigens,2.99E-05,31,NA,0.999886441,0.999886441,FALSE
242703,Acidilobus_saccharovorans,1.12E-07,1,NA,NA,NA,FALSE
64296,Edge_Hill_virus,1.80E-07,1,NA,NA,NA,FALSE
1967782,Chlamydia_sp._H15-1957-10C,2.53E-08,1,NA,NA,NA,FALSE
29570,Halomonas_meridiana,2.55E-05,30,NA,0.991520933,0.991520933,FALSE
122355,Pseudomonas_psychrophila,6.75E-05,31,NA,0.937580438,0.937580438,FALSE
1795,Mycolicibacterium_neoaurum,0.000712075,3,NA,0.648906049,0.648906049,FALSE
1030157,Sphingomonas_sp._KC8,0.000103711,33,NA,0.99898554,0.99898554,FALSE
2686014,Neorickettsia_findlayensis,1.80E-06,8,NA,0.820190779,0.820190779,FALSE
43662,Pseudoalteromonas_piscicida,2.05E-06,17,NA,0.77992278,0.77992278,FALSE
320497,Neoasaia_chiangmaiensis,1.35E-05,28,NA,0.980286169,0.980286169,FALSE
42838,Ammonifex_degensii,4.64E-06,21,NA,0.986221516,0.986221516,FALSE
1549858,Sphingomonas_taxi,0.000203729,36,NA,0.945945946,0.945945946,FALSE
2014,Nocardiopsis_dassonvillei,0.001115692,35,NA,0.995495495,0.995495495,FALSE
1598,Limosilactobacillus_reuteri,0.000205414,33,NA,0.99898554,0.99898554,FALSE
186931,Thioalkalivibrio_nitratireducens,1.62E-05,32,NA,0.997501703,0.997501703,FALSE
553239,Vibrio_breoganii,1.45E-06,16,NA,0.954689984,0.954689984,FALSE
703,Plesiomonas_shigelloides,7.33E-06,27,NA,0.972291619,0.972291619,FALSE
2820399,Corynebacterium_sp._1864,2.67E-05,27,NA,0.998410175,0.998410175,FALSE
1335061,Rhizobium_flavum,6.56E-05,31,NA,0.995079113,0.995079113,FALSE
2686360,Cobetia_sp._L2A1,9.52E-06,26,NA,0.997501703,0.997501703,FALSE
441500,Corynebacterium_timonense,0.000287706,36,NA,0.945945946,0.945945946,FALSE
1659,Actinomyces_israelii,1.47E-05,27,NA,0.998410175,0.998410175,FALSE
2813777,Staphylococcus_sp._SB1-57,0.000513463,33,NA,0.974002574,0.974002574,FALSE
370405,Gallionella_capsiferriformans,5.39E-06,24,NA,0.937209478,0.937209478,FALSE
1619153,Cohnella_sp._LGH,2.64E-05,30,NA,0.999735029,0.999735029,FALSE
96942,Vitreoscilla_sp._C1,2.08E-06,18,NA,0.970656371,0.970656371,FALSE
68173,Kitasatospora_albolonga,3.58E-05,32,NA,0.997501703,0.997501703,FALSE
1348774,Croceicoccus_naphthovorans,0.000175304,34,NA,0.838095238,0.838095238,FALSE
129728,Parapoxvirus_of_red_deer_in_New_Zealand,2.76E-07,1,NA,NA,NA,FALSE
1654780,Propionibacterium_phage_Enoki,2.11E-07,4,NA,0.69021122,0.69021122,FALSE
2560498,Gordonia_virus_GTE7,1.38E-07,1,NA,NA,NA,FALSE
748247,Azoarcus_sp._KH32C,3.43E-05,34,NA,0.986743887,0.986743887,FALSE
2710596,Spirosoma_sp._PL0136,2.60E-05,31,NA,0.995079113,0.995079113,FALSE
2211212,Paenibacillus_sp._DCT19,4.50E-05,31,NA,0.999886441,0.999886441,FALSE
43769,Corynebacterium_propinquum,0.000296292,36,NA,0.945945946,0.945945946,FALSE
2587868,Mycobacterium_sp._THAF192,0.00038577,35,NA,0.995495495,0.995495495,FALSE
1097668,Burkholderia_sp._YI23,1.30E-05,22,NA,0.989666137,0.989666137,FALSE
2675754,Haloactinobacterium_sp._HY164,0.000103792,35,NA,0.995495495,0.995495495,FALSE
29483,Yersinia_aldovae,2.74E-06,17,NA,0.963320463,0.963320463,FALSE
1249101,Mycolicibacterium_celeriflavum,0.000169885,34,NA,0.9997426,0.9997426,FALSE
607711,Neisseria_wadsworthii,4.40E-06,16,NA,0.954689984,0.954689984,FALSE
1497,Clostridium_formicaceticum,4.66E-06,21,NA,0.883412825,0.883412825,FALSE
1987723,Cellvibrio_sp._PSBB006,1.13E-05,28,NA,0.980286169,0.980286169,FALSE
332999,Pedobacter_suwonensis,1.98E-05,29,NA,0.999470058,0.999470058,FALSE
1034889,Variovorax_sp._HW608,0.000106041,36,NA,0.945945946,0.945945946,FALSE
74829,Pseudomonas_balearica,0.000255169,35,NA,0.396396396,0.396396396,FALSE
676,Vibrio_fluvialis,2.85E-05,34,NA,0.986743887,0.986743887,FALSE
1838286,Lacunisphaera_limnophila,2.33E-05,33,NA,0.974002574,0.974002574,FALSE
2494374,Tabrizicola_piscis,0.000128006,35,NA,0.891891892,0.891891892,FALSE
2744520,Mesorhizobium_sp._131-3-5,1.80E-05,19,NA,0.976833977,0.976833977,FALSE
1442558,Synechococcus_sp._TAK9802,7.81E-06,17,NA,0.963320463,0.963320463,FALSE
67345,Streptomyces_prasinus,5.23E-05,34,NA,0.986743887,0.986743887,FALSE
43348,Mycobacterium_branderi,0.000116385,35,NA,0.995495495,0.995495495,FALSE
271108,Bombyx_mori_nucleopolyhedrovirus,2.69E-06,4,NA,0.69021122,0.69021122,FALSE
169292,Corynebacterium_aurimucosum,0.001146739,36,NA,0.945945946,0.945945946,FALSE
2560501,Gordonia_virus_Gustav,6.73E-07,5,NA,0.727761375,0.727761375,FALSE
222136,Helicobacter_sp._MIT_01-6242,9.39E-07,7,NA,0.792527822,0.792527822,FALSE
1867715,Bosea_sp._Tri-49,0.000746545,36,NA,0.945945946,0.945945946,FALSE
659352,Streptomyces_sp._SN-593,0.000126526,35,NA,0.995495495,0.995495495,FALSE
71237,Mammaliicoccus_vitulinus,3.16E-05,33,NA,0.974002574,0.974002574,FALSE
1427364,Candidatus_Thioglobus_singularis,9.14E-06,25,NA,0.996252555,0.996252555,FALSE
1918945,Vibrio_spartinae,2.91E-06,21,NA,0.986221516,0.986221516,FALSE
1524882,Sinorhizobium_phage_phiLM21,3.21E-08,1,NA,NA,NA,FALSE
482957,Burkholderia_lata,4.35E-05,35,NA,0.995495495,0.995495495,FALSE
1630693,Gemmata_sp._SH-PL17,4.48E-05,33,NA,0.99898554,0.99898554,FALSE
345370,Desulfovibrio_carbinoliphilus,2.05E-05,30,NA,0.999735029,0.999735029,FALSE
2560058,Brevundimonas_sp._Bb-A,0.000226657,36,NA,0.445945946,0.445945946,FALSE
2726118,Streptomyces_sp._jing01,7.28E-05,34,NA,0.986743887,0.986743887,FALSE
223919,Clostridium_diolis,3.68E-06,10,NA,0.867136044,0.867136044,FALSE
56956,Thermus_brockianus,3.01E-06,20,NA,0.981981982,0.981981982,FALSE
1288494,Nitrosospira_lacus,3.15E-06,19,NA,0.836293436,0.836293436,FALSE
1660,Schaalia_odontolytica,0.000386065,37,NA,0.5,0.5,FALSE
2732592,Staphylococcus_virus_St134,3.62E-06,11,NA,0.886819593,0.886819593,FALSE
2717324,Streptomyces_sp._QMT-12,8.19E-05,35,NA,0.995495495,0.995495495,FALSE
1851544,Orrella_dioscoreae,4.99E-05,34,NA,0.986743887,0.986743887,FALSE
1311,Streptococcus_agalactiae,0.000236888,33,NA,0.974002574,0.974002574,FALSE
1670830,Egicoccus_halophilus,4.77E-05,34,NA,0.9997426,0.9997426,FALSE
2510508,Gordonia_phage_Tiamoceli,9.38E-07,2,NA,0.603603604,0.603603604,FALSE
78327,Pseudomonas_mosselii,8.92E-05,28,NA,0.980286169,0.980286169,FALSE
1938606,Janthinobacterium_sp._LM6,1.87E-05,29,NA,0.986645469,0.986645469,FALSE
320787,Cyclobacterium_amurskyense,5.03E-06,23,NA,0.992421834,0.992421834,FALSE
2495429,Curtobacterium_sp._Csp1,4.63E-05,15,NA,0.944621092,0.944621092,FALSE
265883,Hydrogenovibrio_thermophilus,4.46E-06,17,NA,0.963320463,0.963320463,FALSE
2233999,Skermanella_pratensis,0.000540873,35,NA,0.995495495,0.995495495,FALSE
29459,Brucella_melitensis,2.15E-05,8,NA,0.820190779,0.820190779,FALSE
33992,Rickettsia_rhipicephali,0.000345168,25,NA,0.996252555,0.996252555,FALSE
42256,Rubrobacter_radiotolerans,0.000110385,35,NA,0.995495495,0.995495495,FALSE
1549949,Bradyrhizobium_vignae,4.93E-05,33,NA,0.99898554,0.99898554,FALSE
1883416,Halomonas_sp._1513,1.65E-05,30,NA,0.914414414,0.914414414,FALSE
106648,Acinetobacter_bereziniae,0.000220755,35,NA,0.995495495,0.995495495,FALSE
200618,Nocardioides_aromaticivorans,0.000275318,35,NA,0.995495495,0.995495495,FALSE
1453352,Sediminicola_sp._YIK13,2.28E-06,20,NA,0.981981982,0.981981982,FALSE
1252,Leuconostoc_carnosum,9.81E-06,19,NA,0.976833977,0.976833977,FALSE
1325564,Nitrospira_japonica,2.21E-05,28,NA,0.980286169,0.980286169,FALSE
482462,Mycobacterium_dioxanotrophicus,0.000186453,34,NA,0.9997426,0.9997426,FALSE
256325,Psychrobacter_maritimus,1.25E-05,15,NA,0.944621092,0.944621092,FALSE
1639348,Magnetospirillum_sp._ME-1,3.33E-05,30,NA,0.991520933,0.991520933,FALSE
1649184,Streptomyces_sp._CFMR_7,6.12E-05,29,NA,0.999470058,0.999470058,FALSE
28045,Mycobacterium_celatum,5.48E-07,3,NA,0.648906049,0.648906049,FALSE
1536773,Paenibacillus_sp._FSL_R7-0331,1.40E-05,30,NA,0.991520933,0.991520933,FALSE
1296,Mammaliicoccus_sciuri,0.001523426,37,NA,0.5,0.5,FALSE
2785913,Alteromonas_sp._B31-7,4.10E-07,1,NA,NA,NA,FALSE
2482728,Pedobacter_sp._G11,1.38E-05,27,NA,0.998410175,0.998410175,FALSE
61648,Kluyvera_intermedia,3.93E-05,31,NA,0.680596563,0.680596563,FALSE
1882747,Afipia_sp._GAS231,5.92E-05,33,NA,0.99898554,0.99898554,FALSE
1379870,Spirosoma_radiotolerans,1.48E-05,29,NA,0.986645469,0.986645469,FALSE
1096243,Idiomarina_piscisalsi,3.37E-06,13,NA,0.919554849,0.919554849,FALSE
1410383,Candidatus_Tachikawaea_gelatinosa,2.39E-06,13,NA,0.919554849,0.919554849,FALSE
2201999,Micromonospora_sp._B006,0.000102425,36,NA,0.945945946,0.945945946,FALSE
1349410,Pandoravirus_salinus,3.06E-06,20,NA,0.981981982,0.981981982,FALSE
161398,Pseudoalteromonas_phenolica,2.28E-06,17,NA,0.963320463,0.963320463,FALSE
2494373,Flammeovirga_pectinis,1.15E-05,28,NA,0.999046105,0.999046105,FALSE
486398,Bacillus_sp._S3,2.62E-05,31,NA,0.995079113,0.995079113,FALSE
1710539,Natrinema_sp._YPL30,2.16E-05,26,NA,0.997501703,0.997501703,FALSE
1971485,Candidatus_Nardonella_dryophthoridicola,7.46E-08,1,NA,NA,NA,FALSE
88724,Natrinema_versiforme,3.42E-05,30,NA,0.991520933,0.991520933,FALSE
2136172,Halomonas_sp._SF2003,4.51E-06,13,NA,0.919554849,0.919554849,FALSE
83637,Bradyrhizobium_genosp._L,6.60E-05,33,NA,0.99898554,0.99898554,FALSE
2737173,Actinomyces_marmotae,1.78E-05,31,NA,0.995079113,0.995079113,FALSE
83627,Bradyrhizobium_genosp._B,3.82E-05,33,NA,0.974002574,0.974002574,FALSE
2686363,Formosa_sp._L2A11,7.00E-06,25,NA,0.996252555,0.996252555,FALSE
1302,Streptococcus_gordonii,0.001412354,36,NA,0.945945946,0.945945946,FALSE
300028,Rhodococcus_triatomae,0.000121187,34,NA,0.9997426,0.9997426,FALSE
2742134,Streptomyces_sp._NA03103,6.45E-05,25,NA,0.996252555,0.996252555,FALSE
2585135,Georgenia_sp._Z294,0.000106919,36,NA,0.945945946,0.945945946,FALSE
488446,Burkholderia_latens,2.19E-05,22,NA,0.989666137,0.989666137,FALSE
1264,Ruminococcus_albus,4.69E-06,25,NA,0.759330759,0.759330759,FALSE
1866325,Sphingopyxis_sp._MG,8.75E-05,27,NA,0.998410175,0.998410175,FALSE
65093,Halothece_sp._PCC_7418,9.19E-06,25,NA,0.996252555,0.996252555,FALSE
94254,Dyadobacter_fermentans,3.98E-05,31,NA,0.995079113,0.995079113,FALSE
2280,Staphylothermus_marinus,3.10E-06,6,NA,0.761791203,0.761791203,FALSE
1141221,Chryseobacterium_taihuense,1.52E-05,3,NA,0.648906049,0.648906049,FALSE
2686077,Winogradskyella_forsetii,8.60E-06,26,NA,0.997501703,0.997501703,FALSE
1791,Mycolicibacterium_aurum,0.000647304,37,NA,0.5,0.5,FALSE
69527,Natrinema_pallidum,1.75E-05,24,NA,0.994587024,0.994587024,FALSE
